smiles,hof
CC1(CO)C2CC=CC12,-5.14
COC(=O)C1=CNCC1,-71.65
C#CCOC1=NOC=C1,39.72
CCC12COC1C(C)C2,-18.94
NCC(=O)OCCCO,-138.51
CNC1=C(C)OC=C1,-15.68
CC1CC2CC3CC1C23,29.71
O1C2C3C4C1C1C2C3N41,88.16
CC1CCC2CC12C=O,-25.28
CC12C(O)C1CC2O,-47.59
OC1=C2COCC2=CN1,-31.28
CCOC1C(C)CC1=O,-71.96
CN=C1OCC1OC=N,-26.77
OC1=NC2=C(NC=N2)N1,23.83
C1OC2C3OC3C12,13.80
C#CC1=NCCCCO1,34.66
CC12CC(OC=O)C1O2,-72.85
CC12CC3C4C1N4CC23,66.14
NC(=O)C(=N)OC1CC1,-50.61
CC1(O)C(=N)NCC1=O,-59.48
CN1CC(C#C)C1=O,30.71
CC(C)C(CC#C)C=O,3.78
CC1C2C3OC2C13CO,17.22
OC1C2C3C1CCN23,24.76
CC1(C=O)C2C3CC3C12,58.10
CC1OC(CO)OC1C,-135.89
CCCC1=C(C)ON=N1,-3.72
COCCC1CC1(C)C,-47.19
OCC1(O)C2CC1C=C2,-20.14
COC12CCN3CC1C23,30.05
OC1=NC=NC(F)=N1,-67.44
CN1N=NC(O)=NC1=O,-22.60
CC1CC11CC(O1)C=O,-29.87
C1OC11C2OC2C2OC12,-13.68
CCC1(CN1)C(C)O,-33.78
NC(=O)COC1COC1,-99.28
CC(CC=O)OC(C)=N,-82.93
OC1(CC1N1CC1)C#C,76.33
CC(C)C(C)C#N,-4.73
CC(O)CN1CC1C=O,-45.44
CCC12NC1C1CC21O,48.99
CC1C2C3C(C2C#N)N13,114.67
CCC1=NON=C1N,21.94
CCC(O)C1(CC)CN1,-39.24
CC1(C)CC1(C=O)C#C,30.79
CN1N=C(C)C(N)=C1C,17.91
CC1(C)OCC1OC=O,-112.79
O=CC1OC1(C=O)C#N,-22.19
O=CC1=CC2COC1O2,-57.34
CN1C=CC=C1O,-16.82
C1C2CCC3C=CC2C13,44.89
CC1(COC1=N)C1CC1,0.64
O=CN1CCN=C1C#N,22.99
CC(C)C1=C(C)C=NN1,10.05
CCC(=O)C(C)(O)C=O,-128.14
N=C1OCC=CC1C=O,-31.59
CC1NC(C)(C#N)C1=O,14.53
CC(=O)N1N=CN=C1N,-16.53
OC12CC(C1)N1CC21,35.97
CC12CCC1C=CCC2,16.70
CC#CCC1(CO1)C=O,3.21
O=C(CC#N)CC#N,26.67
CC1C(O)C1CCC#C,22.86
CC1=C(C=NN1)C(N)=O,-19.50
CCC12COC(=O)C1O2,-98.53
CC12CC(O1)C21COC1,10.17
OC1CCOC=NCC1,-63.62
CC1(CCC(O)C1)C#N,-27.64
CC12C3OC4CN(C13)C24,60.28
CN1C(CO)C1CC=O,-40.35
COC(=O)C(O)CO,-177.72
C1CC2(C1)C1CCOC21,5.98
CN1C=CC(CO)=N1,-7.75
CC12CCC1C(=O)OC2,-72.92
C1OCC23COCC12N3,-25.68
OCC1=NC(C=O)=CN1,-44.86
CC(OC=O)C1COC1,-105.71
C(C1COC1)N1CC1,12.70
CC1CCOCC(C)O1,-96.85
CC1C2C3C(C)C1(C)N23,58.69
CCN1C2C(O)C1C2O,-10.96
CC1C2C3CC3(C#C)C12,121.28
O=CNC1(CC1)C1NC1,9.92
OC12CC(=O)C1CCC2,-61.56
COC1=CC=NC=C1N,-11.57
C1CC2=C(NN=N2)C=C1,69.74
NC1=NNC(=O)N=C1O,-43.97
CC1=CNC(=O)C(N)=C1,-32.84
OC1=NC=CC=C1F,-67.29
N=C1NC2CN=COC12,26.18
CC(C)C1OC2CC12C,-14.89
CC#CCC1C2CN1C2,122.45
C1CC11CC2OC=NC12,24.74
CC(=O)C(O)CC=O,-118.89
CCN1C2CC1C2C#N,100.19
CC1=C(N)OC(=O)C=N1,-53.81
CCN1C=C(C)C(C)=C1,-1.78
CC#CC1(C)CC(=O)C1,20.71
CC1C2C3C(C)C2(C)N13,80.74
CC(C)C1(C)C2COC12,-8.67
CC1CC11OC(=O)C=C1,-48.38
C1CC2COC3C1C3C2,-14.00
CCOC(C#C)C1CN1,41.04
COC1C(C)C(=O)C1O,-99.90
CC1(CC1C=O)C#N,13.17
CCCOC1=NON=N1,-1.87
CC1CC2=CCCC12C,29.70
COC1(C)C2CC=CC12,-2.57
COCC1=NOC=C1N,-23.92
CCC12CCC1OC2=N,-2.80
C1OC1C1=CN=NN=N1,103.30
C1=CN2N=NC=CC2=N1,99.18
COC12CCC(C1)OC2,-70.17
CC1=C(C=CO1)N(=O)=O,-29.85
OC1=NC=C(O1)C1CC1,-35.99
CN=C1CCOCCO1,-63.06
OC1C2CC2C1NC=O,-39.41
ON=C1C(O)CC11CN1,17.53
CC12C3C4CC1C(=N4)N23,118.63
CCN=C(CC)NC=O,-50.91
CN1C(C#C)C11CCC1,101.59
O=C1NCC11C2CC1O2,16.77
C1OC2C3C4OC13C24,64.53
NC1=CC(=O)C=CCC1,-7.21
NC1=CNN=NC1=O,32.26
CC1(C)CC1C(O)C#N,-6.02
CC(O)COC(C)CO,-147.73
OC1C2C3OC4C1C2C34,26.29
CC12CC1OCC2=O,-47.25
OC12CC1(CC2)NC=O,-36.38
CN1C(O)=NC(C)=C1O,-67.26
COC(=O)C1CC=CC1,-75.26
N#CC12CC3C(C1)C3N2,73.66
C1C2CC3CC(CO3)N12,4.01
CC12CC1CNC(=O)C2,-30.35
FC(F)(F)C12CC1OC2,-157.30
CCC1OC=NC1C=O,-58.17
CC1CC1CC(O)C#N,-3.09
CC1C2CC(C)(O)C12,-14.12
CN1C(=N)CN=C1C,16.26
CC(=O)C1(C)OCC1=O,-93.36
CC#CC(CO)=NO,9.75
CCC(CCO)C1CO1,-76.35
CN(C)C1(CC1O)C#N,10.02
CC1C2C1C1C(C)CC21,57.36
O=CC1OC1C(=O)C#C,-2.39
CC1C2CC3(C)OC1C23,11.27
C#CC1(CC=CC1)C#C,139.21
C(OC1CC1)C1CC1,-3.20
COCCNC(C)C#N,-20.03
[NH3+]C(CCO)C([O-])=O,-142.07
NC1=NC(=N)OC=N1,-1.34
CN=COCC1(C)CC1,-19.88
CNC1=NC=CC(O)=N1,-27.31
CCC(O)C(=O)CC=O,-123.37
CN(C)C(=N)C(C)=O,-29.77
C1OC1C12CCCC1O2,-30.69
CC(C=O)C1OC1(C)C,-70.27
CC1C2CC2(C=O)C1=O,-25.59
CN1C=C(C=O)C=C1N,-9.45
C1C2OC3C=CCOC123,8.05
NC1=CC(=O)C2C(O)C12,-32.15
CC1N(C)C11CCOC1,-12.94
CN1C2CC(C=O)C12C,16.92
C1CC2C1C1CCC2O1,-9.81
NC1=CN=C(CC#N)N1,55.82
CC1=C(C#N)C(O)=NN1,14.88
OCC1CC2C(O)CC12,-44.46
CN1CC(O)CNC1=O,-91.56
N#CCC1C=CC2NC12,84.51
O=C1CC2(CC2)C2NC12,24.76
CC#CC1(CO1)C1CC1,52.92
CC1(C)COCC1=NO,-47.41
N=C1OCCNC1C#N,19.95
COC12CC3OC1C2O3,-60.74
CC1OCCC1(C)O,-97.21
CC1CC(C)(C)C2OC12,-40.11
OC1CC2COCC2C1,-79.53
CC1CC11C2CC3C2N13,105.85
OCC(=O)C1C2CC1O2,-39.60
CC1(CC(CO)C1)C#N,-8.72
CCC1C(O)C1(O)CO,-113.73
CN1C=C2CCCC2=C1,24.60
CC1C(C)C2OCC12,-10.12
NC1=C(C=O)C(O)=NN1,-40.29
COC1=C(O)NC(O)=C1,-82.91
CCOC12CCC1CC2,-16.40
CCC1(CC)CN=CO1,-48.46
CC#CC(=O)CCO,-32.68
O=COC1CNC(=O)C1,-121.51
OC1CCOC1=N,-71.35
CC1C2CCC3CC3C12,37.87
CCC(=O)CN=COC,-71.48
N=C1CC2=C(N1)N=CO2,30.15
CC12CC3C(C1CO)N23,31.30
CCC12COCC1(C)N2,-23.23
CC1C2CC1N1CC21,71.29
CCC1=NC=NC=C1F,-27.10
CN=C1CC(C)C(=O)N1,-44.43
OC1CC2C1CC21CO1,-10.74
N#CCOC1=COC=N1,-6.21
N=C1OC=CC(C=O)=N1,-6.63
CC1C=C(C)CN1C=O,-36.80
CC1(C)N2CC3C2C13O,42.63
C#CC1=CCCC2NC12,104.77
CC1C2C(=O)OC12C,-48.90
CCCC(C#N)C1CN1,38.32
CC1(OCCO1)C1CO1,-92.63
CC1N2CC3OC1(C)C23,31.85
CC1C2C3N2C(C)C13C,67.42
CC1CCOC1CC#N,-22.65
C1C2NC11C=CCOC21,69.12
C1C2OC2C2=CN=CN12,33.17
CN1C(=N)NCC1=O,-35.74
C#CC1C=CC2CCN12,114.38
CC1(CCC2CN12)C#C,84.49
CCC1CC(=O)N2CC12,-15.47
CCC1C(C)C2CCC12,15.62
CCOC(=N)C(=O)CO,-115.00
COCC(C#N)C(C)=O,-54.00
O=C1CCNCC11CN1,-1.96
O=CC12CC=CCC1N2,14.16
N#CC12COC(C1)C=C2,35.18
CC1C(C)N(C=O)C1C,-45.78
CC1(CC1)C1(C)CO1,-14.04
N#CC12CC3C(C=C1)C23,110.39
CC12COC1C=CC2,-3.37
N=C1OC2(CCC12)C#N,47.81
OC1=CN=C(F)C(F)=N1,-111.24
NC=NC(C=O)C=O,-43.55
O=C1C2CC3C4C(C23)N14,62.64
N=C1OC(=O)NC=N1,-51.64
CC1OC2C(O)C12CO,-72.00
OCC1CC(=N)O1,-55.94
OC1C2CC2CN2CC12,23.33
CC1OC23CC(C2)C13C,76.77
NC(=O)C1(O)CCOC1,-127.95
C#CC12C3CC1CC2C3,116.40
CC#CC1C2CC1C2C,95.72
OC1C2CN=C3OC1C23,24.49
CC1=NNC(=O)C(N)=C1,-15.43
CCCCOC,-67.21
OCC1=NOC=CC1=N,1.65
CNCC(OC=N)C#N,9.43
CCC12CC1C(C)(O)C2,-22.82
CC1CCC(NC=O)=C1,-37.65
CCNC(=O)OC=N,-90.15
NC1=COC=C1,-5.48
N=C1NC(C#N)C11CO1,67.19
NC1=C(O)N=C(O)O1,-92.46
CC(=N)OC1(CO)CC1,-59.19
CC(C)(O)C1(CN1)C=O,-59.75
COCC12CC1OCC2,-53.49
CC1=CCC(=O)NC1=O,-80.88
O=C(C1CC1)C1COC1,-33.36
CN(C=O)C1CC1,-26.78
CC1N2C3CC1(C=O)C23,54.42
NC1(CC=CC1O)C#N,12.14
CN1CC1C1(CN1)C#C,124.28
CC1CC2CC1C2(C)C,6.13
CNC1=COC=C1OC,-41.65
OCCCN1CC1C#C,42.78
CC1=CCN(CC#N)C1,47.90
OC1(COC1)C=O,-86.57
CN1C2CC(O)(C2)C1=O,-50.99
CC1CC(C=O)C(=O)N1,-83.75
CC1=CC(N)=C(N1)C=O,-19.95
CCC(C)N(C)C(C)=O,-78.56
CNC1=CN=C(N1)C#C,86.58
CCC#CC1(O)CC1O,-14.18
CN1C2C(CO)CC12C,3.76
CC1=NC(=N)OC(F)=C1,-52.38
CC12CC(N)(C#N)C1O2,37.70
COC1CCC(O)C1O,-131.04
CC12OCC=C1CC2O,-27.15
CN=C(N)C(C)(O)C#N,-6.57
O=C1CCN(CC#C)C1,35.33
CC12CCC3C(O1)C23,7.99
OC1C2CCC(N2)C1=O,-56.12
CC1OCCC1NC=O,-89.57
CC12COCC3CN1C23,19.46
O=C1CN2CC11CCC21,79.46
CCC1CCC1C=O,-31.30
CCC1(O)CC2NC12,3.14
C1N2CC11OCC=CC21,73.01
O=CC1(CC#N)CCC1,9.43
O=CC1(COC1)C#N,-7.36
N#CCC1CC2CCN12,78.63
OC1CC=CC11CN1,10.85
CC12CC1OC(=N)CC2,-13.82
C#CC1CC2(OC12)C#C,133.01
NC(C#N)C1CCC1O,5.57
COC1=CC(C)=C(C)O1,-66.31
CC1CCOCC1,-61.38
OC12COC3C(C13)C2=O,-47.74
N=C1NC(=O)C2CC2O1,-38.83
CCC1=CC2CC2C1,25.72
CC(C)OC(C#C)C#C,68.24
COC1C2CC(O)C1O2,-83.24
O=C1NC2CC2NC1=O,-44.61
O=CC12CCC=C1CO2,-5.50
CCCC1(C)CC1O,-47.70
CNC1(C)C(O)C1C#N,7.11
CC1=C([O-])OC(C[NH3+])=C1,-72.37
CC1=CC(=CN1)C#C,71.95
O=COCCC(=O)C#N,-77.07
CC1NC(C)(C)C1=O,-31.50
OCC12CC1N(C2)C=O,-27.78
CC#CC(=O)CO,-23.96
CC1C=CC2C(O)CC12,-10.61
CC(=O)OC1=CON=N1,-56.50
O=CC1(CC2CC2)CO1,-28.67
CC(C=O)C1CC=CC1,-24.93
CCOC(=O)C1CCO1,-113.26
OC1COC(C#N)C1=O,-63.71
C1OC1C1=CCC2CC12,29.89
NC1=C(O)C=C(N1)C=O,-43.40
CC1CN(C2CC2)C1=O,-13.25
CN=C1C=NOC=N1,43.98
O=C1CCC=CC2NC12,18.59
CNC1=NC(=N)N=NN1,83.52
OC1CC11CC(=O)CO1,-80.77
CC1C(O)CC1NC=O,-75.68
O=CC1OCC=C1C#C,19.04
CC1C2CNC(=O)C12C,-34.55
CC1C2C(CO)N=CN12,11.89
OCCC(=N)OCC=O,-102.40
CCC1=CC(=O)OC=C1,-66.01
CCC1=CON=NC1=O,-55.07
CC(C)N(C=N)C(C)=O,-52.79
C[NH2+]CC1=NON=C1[O-],-7.70
CC1C(C)C(C)(O)C1O,-92.79
OC1=CNC(CC=O)=C1,-43.19
N=C1OC2(CC2)C1C#N,51.11
CCC1(CC1(C)O)C=O,-71.25
CN1C2CC(CO)C12C,4.04
CCN1C2CC1C2OC,29.43
OC12CC(C1)C1CC2O1,-9.51
CC1(CN1)C(=O)N1CC1,16.42
CC1=CCCC2OC2C1,-8.20
O=C(CC#C)OCC#N,5.45
OC1CC2OCC12C#C,25.84
CC1(O)CC2(CCO2)C1,-55.05
OC12C3OC4C(NC14)C23,12.52
O=C1COCC(N1)C#C,-14.74
CN1CC1(C[NH3+])C([O-])=O,-61.62
CCN1C=CC(O)=C1C,-30.04
CC1=C(C)C(N)=NO1,-7.75
COC1=C(N)N(C)N=N1,12.37
C1C2C3C4OCOC13C24,32.67
NC1=C(F)C(=O)NC=C1,-70.70
CC1CC2CC2CC1O,-35.69
NC1(CC(O)C1O)C#N,-36.25
CCC1=NC=C(O1)C=O,-54.09
CCNC(=N)C(O)C#N,-6.21
O1C=NC2=CC=CC2=C1,34.44
CC1(O)CC2OC=NC12,-45.93
C#CCC12CC=CC1N2,109.18
CCCNC1=NC=NO1,-6.70
CC12OCCC1OC2=N,-51.45
C1OC2C=CC1C1OC21,-6.50
O=C1NCCN1CC#N,-13.94
CCOC1(CC)CCC1,-53.26
CC1(CC1)C([NH3+])C([O-])=O,-80.48
OC12CC3CC4C1N4C23,48.20
O=CC1OC2CC(=O)C12,-46.28
CC(C)C1CCC1(C)C,-26.39
O=C(C#C)C#CCC#N,122.01
CC1COCCNC1=O,-89.11
CNC(C=O)C#CC,19.24
C1C2C3C1C21C=CCC31,131.94
CC(CCO)C1OC1C,-80.47
CC1=COC(=O)C=C1,-59.79
COCC1(CC1)OC=N,-45.55
CC1C2CC3OC2C13C,10.45
CC(O)C=O,-81.13
CCN1C=C(C)C=C1O,-31.90
CC(C)C(C)(CO)C#C,-11.83
CC1(C)C2OC1C=C2,23.42
C1C2C1C1C3OCC3C21,75.56
O=C1CC2OCC1C=C2,-38.97
COC(=O)C1OC1C#N,-60.10
COC(C)=NCC#C,19.67
CC(=NO)C1CO1,-19.31
CCC12OC1C(O)C2=O,-63.09
CNC(CO)=NCC#N,-2.55
C1OCC1C1=CNC=C1,12.19
NC1COC2=NNN=C12,38.25
OC1(CC=O)COC1=N,-80.28
CC(C)CC1(C)COC1,-49.69
NC1=NON=C1N(=O)=O,34.55
CCC(N)C(=O)NC=O,-92.26
CC(C)[NH2+]C(C)C([O-])=O,-116.70
O=CNC1COC1C=O,-81.94
N=C1NC(=NO1)C#N,58.09
N#CCC1COCCN1,-7.77
C1C2OC3CC2OC13,-35.23
CN1C2COC3(CC3)C12,22.32
C1C2CCC3OC3CC12,1.47
NC(=O)CCN1CC1,-23.86
CC12C(CC1=O)C2C#C,62.17
OC12COC3C(C1)OC23,-64.94
OC(C=O)C1=CN=CO1,-74.84
OC1COC2(CC2)C1=O,-83.76
CN1C2C3C(=O)C1C23O,23.04
O=C1CC2C1CCC2=O,-48.27
OC12CC1OC(=O)NC2,-94.86
CCN=C1N=NNN=N1,128.46
CCCC1CCC(O)C1,-70.72
COC1=C(N)N=C(O)N1,-49.73
O=CC(=O)CC#C,-0.20
CCN1N=C(O)N=C1C,-29.34
CC1=CCC2C3CC2C13,65.42
N=C1C=CC=NOC1=O,21.96
COC1=C(NC=N1)C#C,43.78
CCC([NH3+])C1=CN=N[N-]1,39.65
O=C1NC=CC(=O)C=C1,-37.45
CC1(O)C2OC3C2C13O,-33.01
CCCC1C2CC1(C)O2,1.41
CC(=O)OC1=NNC=C1,-50.05
CC1NC1C(O)C1CN1,10.84
CC1=C2CCC2OC1,8.20
CCC#CC1=CON=N1,71.00
C#CC1(CC2CC12)C#C,165.45
OC1C=CC2C3CC12O3,45.08
OCC1CCN1CC=O,-51.80
COC12CC(O)(C1)CC2,-59.04
CC12CC3OC(C1O)C23,-18.72
C1OC11CC2COC1C2,-39.76
OC1CC11CC(=O)O1,-78.39
CN1C2C3CC1COC23,6.60
CC1C(O)C(C)(O)C1O,-124.59
CC1CCC1C#N,30.33
CCCC1OCC2CC12,-35.30
NC12CN(C1)C2C#N,110.47
CC1(C)CN1CC#N,46.06
CC1CCC2CC1C2O,-33.54
O=CC1CC2NC12C#C,88.20
CC1CC2C(=O)CC12C,-12.17
COCC(C)(CO)CO,-139.55
O1C=NC2=NC=NC2=N1,79.49
OCC1CC2C1OC2=O,-83.82
CC1NC1C1OC2CC12,40.21
OC1=NC=C(N1)N1CC1,20.04
CC12CN1C1=NCCC21,89.43
OC12C=CCN3C1CC23,60.01
CC12CC1CC=CC2O,-13.63
OC(CCOC=N)C#N,-37.40
CCC12C3C(CN13)C2C,66.87
CC1C2OC1(C)C2=O,-12.85
CC(=O)C12CC1N=CN2,10.12
CCOCCC1(O)CC1,-77.41
CCN=COC1COC1,-44.53
O=CNC1CC(C1)C#C,29.96
CCC(C)C1OC1CC,-53.78
CC1(CO)N=CN2CC12,9.50
O=C1OC2CN=CNC12,-36.91
CCC12CC3CN(C1)C23,65.07
CCC1C(C)C1CC#N,24.23
COC1=CC(=NO1)C#N,10.37
CC(=NO)C1=CC=NN1,32.75
CCOC12CC1N(C)C2,7.31
N=COCC1OC2CC12,-7.00
CC12CN1CCOCC2,-15.71
CN1CC1C#N,58.48
OCC1=C(C=O)N=CO1,-74.88
N=C1CC2=C(N1)N=NN2,90.46
CC1C2C3C(O)CC3N12,50.76
OC1(CCC1=O)C=O,-85.64
CCC1CN2CC12C#N,74.97
CN(C=O)C1CCC1=O,-60.30
CC1OC2C3OC2C13C,-9.86
CC(O)C(=O)OC1CC1,-116.89
CC(C)C12CC1(C)CO2,-16.56
CC1=C(C)C2NC2(C)C1,27.17
C1C2OC3=C(N=CN3)C12,44.20
CC1CC2(O)CC(C2)O1,-67.14
N=C1C2OC2C2CN12,52.99
CN1N=C(N=C1N)C#C,89.94
CNC(=O)C1=NOC=N1,-29.94
OC1C2COC1C2=O,-62.72
COC(=O)N(C)CC=O,-128.09
CC1CC2CC2NC1=O,-31.81
CC(O)C1=CCC2OC12,-36.45
COC1=CC(C)=CN1C,-24.01
COCC(O)C1CN1,-58.22
CC(C)C1=CC(N)=NO1,-9.76
O=C1CC(=O)C=CCN1,-54.33
C1CCC=CCOC1,-26.61
C#CCC1CC11CCO1,60.32
CC1OC=NC2CC12C,-12.58
COC1=CC=C2CCN12,25.35
N=C1NC(=N)C=NC=C1,76.97
CCOC1CC1CCO,-75.30
CC1CC(C)(O)CCO1,-106.53
CCCC(=O)C(=O)C#C,-16.89
CNC1=NC=CC(=N)O1,-6.27
CC(C#C)(C#C)CC#N,139.33
O=C(C#C)C1CC2NC12,90.41
N#CC12CC3C(O1)C23,84.91
CC1COCC1C,-56.07
O=C1C=C2C3C4C3C1C24,124.39
CCC(O)(C#C)C1CC1,23.20
CC1NC(=O)NC1=N,-41.77
CCC(=O)CCOC=N,-78.59
CC1C(=O)NC=C1C#N,-0.35
CCC1C2CC1(C2)OC,0.79
CN=C(NCCO)C#N,-1.96
CC1CCOCC(=N)O1,-70.91
CC(C#N)C1=NC=CO1,14.78
N#CC1CC2COC1C2,-0.80
CC(=O)N1C=NNC1=N,7.72
CC12C3C=CC1C(=O)N23,49.73
NC1=C(N)C(=N)OC=C1,-0.36
NC(=O)C12CC(O1)C2=O,-37.83
CC12C3CC4C(CC13)C24,41.04
O=C1CCC2(CO2)CN1,-58.63
OC1C2CC3CC1N23,35.24
CC1COC1(C)C=O,-61.34
CCCC1C(C)NC1=O,-52.89
N#CC1=CCC2COC12,35.57
N=C1C=CC(=O)ON=C1,23.31
O=C(C#N)N1CC1C#C,95.54
O=C1CC2(CC3CC23)O1,-22.70
CN1C=NC(=N1)C(C)=O,-6.50
CC1(CO)CC1(O)C#N,-35.77
NC1=C(OC(=N)O1)C#C,15.97
CC1CC(O)C2(CC2)O1,-65.13
N=C1NCC2=C1N=CN2,61.97
O=C1OCC=C1CC#N,-36.43
FC(F)(F)C1NCC=C1,-147.14
CC#CCC1OC1C=O,4.47
C1NC1C1OC2CC1C2,27.36
C#CC#CC12CN(C1)C2,187.52
CC(C)CC1=NOC=N1,-13.34
NC1=CN=C(NC=O)O1,-45.41
COC(C)C1CC(C)C1,-50.72
O=COC1(CNC1)C#N,-11.65
C1CC2(C1)C=CC1NC21,73.96
CN(C)C(C)(C=O)C=O,-61.90
CCN(C)C(=O)OC,-112.04
CC12CC(C1)C2CO,3.65
OCC1C2C3CC3N12,69.37
CC(=O)C#CC#N,50.15
O=C1CC2C1CC21CO1,-1.69
CCCC1=NC(C)=NN1,4.91
CC12CN1CCOC2,-10.96
OCCOC1=CN=CO1,-85.82
OC12CCC1C2C#C,60.71
COCC1=CN=C(N)O1,-53.75
CC1C(O)C2(CN12)C#N,43.02
N#CC1OCCC2OC12,-11.87
NC12CC1CC2(O)C#N,38.95
O=CCN1C2CCCC12,1.66
CC12CN1C1CC2(O)C1,26.44
CCC12CC(CO1)C2C,-29.74
CC1(O)C2CC(O)C12O,-81.52
COC1=C(N)C(N)=CN1,-2.05
OC1C(O)C1C1CCO1,-71.05
CC(=O)C1=NON=C1,0.15
COC1CC(O)C1CO,-109.25
OC1CC23CC12OCO3,-38.70
O=CNC1CC1NC=O,-59.64
C#CC(CC#N)CC#N,111.03
CC(=O)CN1C=NC=N1,-1.63
COC1=NCC=CCN1,-4.13
COCC1(C)CC=CC1,-36.80
CC1C2C3NC(=O)C3N12,54.00
O=CC(=O)CCC#N,-35.63
CCC1(CO)OC2CC12,-42.61
CN1C(N)=CC=C1N,26.28
CN1CC11CCC1C#N,74.96
CCCC12CC1CO2,-7.06
CCC1C2C3CC1OC23,-11.69
CN=C1OC2C(CO)C12,-14.38
FC1=CC(F)=NC(=N)N1,-66.23
OC12CC1OC(C2)C#C,15.57
O=C(C#N)C#N,53.45
FC1=CNC=NC1=N,-0.18
CC1(C)CCC1=O,-37.58
O=CN1C2CC3(CO3)C12,17.35
O=COC1=NOC(=O)O1,-145.49
CC1CC2OC3C2C13O,-22.22
ON=C1CN=CNC1=O,-10.52
CN1C2C3(C)OC2(C)C13,58.50
NC(C#N)C1CCCO1,-10.68
CCCC12NC1CC=C2,36.20
O=C1COCC2COC12,-73.32
CNC(C)C1=NC=CO1,-16.44
OCC1CC=CC1CO,-65.73
OC1=NC=C2C=CCN12,11.53
CCC1(CC)CCC1O,-54.45
CC1=CC2OCC1(C)O2,-49.01
O=C1NCC2=C1OC=N2,-28.59
CCC1(CO1)C(O)C#C,-5.87
COC=NC1CN2CC12,37.40
OC1C2C=CC3C2C13O,-0.14
CC1C(C)C1C1CC1,21.32
CC1NC1(C)C(O)C#C,32.52
NC(=O)C(N)=NCCO,-87.06
CC1OC(=O)C2CC12C,-76.37
CC12CC3CN1C23,76.66
OCC1OCCC1C#N,-51.31
COC1(CC1(C)O)C=O,-94.59
CC1C=CC2=CCOC12,7.15
FC1=CN=C(F)N=C1F,-118.47
CCC1OCC1C1CO1,-43.33
COC1=CON=CC1=N,11.38
CC12CC3CC1C1C3C21,54.32
COCC(C#C)C(C)O,-40.94
CC1(O)C2CC3(CC3)C12,21.23
O=C1NC2C(C12)N1CC1,53.02
CC1=CCC2OC12C=O,-25.88
CCC1C2CCC12C#C,85.04
CN=C1ON=CC(C)=C1,28.85
CCCCCC(=O)CC,-81.09
OC1C=CNC(=O)C=C1,-40.44
CC1C2CC3(C)C2C13C,47.63
COCC1NCCC1=O,-71.02
O=C1NC2C3C=CN1C23,40.42
N#CCOC1=COC=C1,-4.11
CC(C)CC1=CN=CO1,-34.68
CC12CC1OC1CC21O,-21.08
CC1(CC1)N1CC1C=O,18.88
CC1(C)C2C3CC3(C)C12,46.84
C1CC23OCOC2CC13,-31.72
OCC12CC(CC1)O2,-53.18
COC1=C(N)C=C(C)N1,-15.22
N=CN1CC1(C#C)C#C,173.48
C#CC1(C#N)C2CCC12,135.50
CC1=NOC=C(N)C1=O,-19.30
O=CCCC(=O)C1CO1,-80.92
CC1C2NC2C2NC12C,59.82
CCC(C)CC(C)C#C,14.89
CC1(C)CC=C(C1)C=O,-34.64
C1C2C3CC=CCC1C23,63.96
N1C2C1C1NC1C1NC21,114.36
CC(N)(C#N)C1CCC1,32.59
OC1CC(=O)C1(O)C#N,-55.74
N#CC12CC(CCC1)O2,11.28
CC12CC1NC(=O)C2,-27.35
OC1C2CN2C1=O,-14.22
OC1=NOC(=N1)C1CC1,-15.92
COC1=NC=CC(=O)O1,-98.15
CC1CC23CC(C2)OC13,30.20
CC1=CN=NN=N1,101.80
OC12CC(C1)COCC2,-66.06
CC12CC1CC1CC21,38.35
C#CC1C2CN1CCO2,69.42
CC1CC(C)C1CC=O,-37.10
OC1CC2(CO2)C1C=O,-58.75
OCC1=NOC=C1C#N,7.76
C1OC1C1NC11COC1,10.38
OC1C2COC(=N)C1N2,-27.68
CC1=CN=C(C=C1)C#C,80.44
OC1CNCC(=O)C1,-72.09
CC(=N)OC1=NNN=N1,37.66
O=C1C2C3C=CC1C23,48.70
C#CCC12CC(CC1)O2,45.26
CN=C(N)C(=O)CCO,-74.29
CNC1=NC(C=O)=NO1,-18.17
C1N2CC3OC=NCC123,44.54
CC1CC2(CN1C2)C#N,65.43
O=C1NC2CC3C2C13,14.55
CC12CC3C(O)C1C3O2,-21.03
CC1OC1C1C2CCC12,22.95
C1CC2CC3NC3C2=C1,58.78
CC1=NCCC(O1)C#N,-1.32
OC12C3C=CN(C13)C2=O,28.50
CC1(CNC(=O)O1)C#C,-31.12
CC1(C)CC2CN2C1,17.64
CCN1CC2(O)C(O)C12,-26.87
OCC[NH2+]CCC([O-])=O,-142.09
CN1CC23CC(C)(C2)C13,110.67
CC1CC(=O)NC2CC12,-30.83
OC1CC2(CC12)OC=O,-71.37
CC12CC1C(O)(C2)C#C,53.80
CCC1C2CCCOC12,-27.32
CCC1OC1C1OC1C,-46.13
NC(CC(N)=O)C#N,-22.81
COCC(C)(C)C#C,-4.16
C1OC1C1=CNN=N1,44.84
COC1(C)C(C)OC1=N,-64.57
CC1(C)C(C#C)C1C#N,91.96
CCC(CC)CC,-47.56
CN1C(CO)CNC1=O,-90.52
OCC1OC1(C=O)C#N,-41.47
CC1C2C(C)CCC12C,-6.33
CCC(C=O)C#CC,0.95
CC1CC2OC(=O)C12O,-89.89
NC(C#C)C(=O)NC=N,37.67
C1NC11CC2OC12,50.41
